"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
ipaq_3_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days doing vigorous physical activities as part of your work? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_2_current]='1',,,,,,include
ipaq_4_current,ipaq,,yesno,"During the last 7 days, did you do any moderate physical activities like carrying light loads as part of your work? 

Again, think about only those physical activities that you did for at least 10 minutes at a time. 

Please do not include walking.",,,,,,,[ipaq_1_current]='1',,,,,,
ipaq_4_a_current,ipaq,,text,"During the last 7 days, on how many days did you do these moderate job-related physical activities?",,,,,,,[ipaq_4_current]='1',,,,,,
ipaq_5_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days doing moderate physical activities as part of your work? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_4_current]='1',,,,,,
ipaq_6_current,ipaq,,yesno,"During the last 7 days, did you walk for at least 10 minutes at a time as part of your work?

Please do not count any walking you did to travel to or from work.",,,,,,,"[ipaq_1_current] = '1'",,,,,,
ipaq_6_a_current,ipaq,,text,"During the last 7 days, on how many days did you walk for at least 10 minutes at a time as part of your work? ",,,,,,,[ipaq_6_current]='1',,,,,,
ipaq_7_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days walking as part of your work? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_6_current]='1',,,,,,
ipaq_1_before,ipaq,,yesno,"BEFORE Covid-19: did you have a job or did any unpaid work?",,,,,,,,,,,,,
ipaq_2_before,ipaq,,yesno,"BEFORE Covid-19, did you do any vigorous physical activities like heavy lifting, digging, heavy construction, or climbing up stairs as part of your work? 

Think about only those physical activities that you did for at least 10 minutes at a time.",,,,,,,[ipaq_1_before]='1',,,,,,
ipaq_2_a_before,ipaq,,text,"BEFORE Covid-19, on how many days did you do these vigorous job-related physical activities?",,,,,,,[ipaq_2_before]='1',,,,,,
ipaq_3_before,ipaq,,text,"BEFORE Covid-19, how much time did you usually spend on one of those days doing vigorous physical activities as part of your work? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_2_current]='1',,,,,,
ipaq_4_before,ipaq,,yesno,"BEFORE Covid-19, did you do any moderate physical activities like carrying light loads as part of your work? 

Again, think about only those physical activities that you did for at least 10 minutes at a time. 

Please do not include walking.",,,,,,,[ipaq_1_before]='1',,,,,,
ipaq_4_a_before,ipaq,,text,"BEFORE Covid-10, on how many days did you do these moderate job-related physical activities?",,,,,,,[ipaq_4_before]='1',,,,,,
ipaq_5_before,ipaq,,text,"BEFORE Covid-19, how much time did you usually spend on one of those days doing moderate physical activities as part of your work? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_4_before]='1',,,,,,
ipaq_6_before,ipaq,,yesno,"BEFORE Covid-19, did you walk for at least 10 minutes at a time as part of your work?

Please do not count any walking you did to travel to or from work.",,,,,,,[ipaq_1_before]='1',,,,,,
ipaq_6_a_before,ipaq,,text,"BEFORE Covid-19, on how many days did you walk for at least 10 minutes at a time as part of your work? ",,,,,,,[ipaq_6_before]='1',,,,,,
ipaq_7_before,ipaq,,text,"BEFORE Covid-19, how much time did you usually spend on one of those days walking as part of your work? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_6_before]='1',,,,,,
ipaq_sec_2,ipaq," ",descriptive,"Part 2: Transportation Physical Activity

These questions are about how you traveled from place to place, including to places like work, stores, movies, and so on.",,,,,,,,,,,,,
ipaq_8_current,ipaq,,yesno,"During the last 7 days, did you travel in a motor vehicle like a train, bus, car, or tram?",,,,,,,,,,,,,
ipad_8_a_current,ipaq,,text,"During the last 7 days, on how many days did you travel in a motor vehicle like a train, bus, car, or tram?",,,,,,,[ipaq_8_current]='1',,,,,,
ipaq_9_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days traveling in a train, bus, car, tram, or other kind of motor vehicle? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_8_current]='1',,,,,,
ipaq_10_current,ipaq,,yesno,"Now, think only about the bicycling and walking you might have done to travel to and from work, to do errands, or to go from place to place. 

During the last 7 days, did you bicycle for at least 10 minutes at a time to go from place to place? ",,,,,,,,,,,,,
ipaq_10_a_current,ipaq,,text,"During the last 7 days, on how many days did you bicycle for at least 10 minutes at a time to go from place to place?",,,,,,,[ipaq_10_current]='1',,,,,,
ipaq_11_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days to bicycle from place to place? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_10_current]='1',,,,,,
ipaq_12_current,ipaq,,yesno,"During the last 7 days, did you walk for at least 10 minutes at a time to go from place to place?",,,,,,,,,,,,,
ipaq_12_a_current,ipaq,,text,"During the last 7 days, on how many days did you walk for at least 10 minutes at a time to go from place to place?",,,,,,,[ipaq_12_current]='1',,,,,,
ipaq_13_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days walking from place to place? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_12_current]='1',,,,,,
ipaq_8_before,ipaq,,yesno,"BEFORE Covid-19, did you travel in a motor vehicle like a train, bus, car, or tram?",,,,,,,,,,,,,
ipaq_8_a_before,ipaq,,text,"BEFORE Covid-19, on how many days did you travel in a motor vehicle like a train, bus, car, or tram?",,,,,,,[ipaq_8_before]='1',,,,,,
ipaq_9_before,ipaq,,text,"BEFORE Covid-19, how much time did you usually spend on one of those days traveling in a train, bus, car, tram, or other kind of motor vehicle? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_8_before]='1',,,,,,
ipaq_10_before,ipaq,,yesno,"Now, think only about the bicycling and walking you might have done to travel to and from work, to do errands, or to go from place to place. 

BEFORE Covid-19, did you bicycle for at least 10 minutes at a time to go from place to place? ",,,,,,,,,,,,,
ipaq_10_a_before,ipaq,,text,"BEFORE Covid-19, on how many days did you bicycle for at least 10 minutes at a time to go from place to place?",,,,,,,[ipaq_10_before]='1',,,,,,
ipaq_11_before,ipaq,,text,"BEFORE Covid-19, how much time did you usually spend on one of those days to bicycle from place to place? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_10_before]='1',,,,,,
ipaq_12_before,ipaq,,yesno,"BEFORE Covid-19, did you walk for at least 10 minutes at a time to go from place to place?",,,,,,,,,,,,,
ipaq_12_a_before,ipaq,,text,"BEFORE Covid-19, on how many days did you walk for at least 10 minutes at a time to go from place to place?",,,,,,,[ipaq_12_before]='1',,,,,,
ipaq_13_before,ipaq,,text,"BEFORE Covid-19, how much time did you usually spend on one of those days walking from place to place? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_12_before]='1',,,,,,
ipaq_sec_3,ipaq," ",descriptive,"Part 3: Housework, House Maintenance, and Caring for Family

This section is about some of the physical activities you might have done in the last 7 days in and around your home, like housework, gardening, yard work, general maintenance work, and caring for your family.
",,,,,,,,,,,,,
ipaq_14_current,ipaq,,yesno,"During the last 7 days, did you do vigorous physical activities like heavy lifting, chopping wood, shoveling snow, or digging in the garden or yard?

Think about only those physical activities that you did for at least 10 minutes at a time.",,,,,,,,,,,,,
ipaq_14_a_current,ipaq,,text,"During the last 7 days, on how many days did you do vigorous physical activities like heavy lifting, chopping wood, shoveling snow, or digging in the garden or yard?",,,,,,,[ipaq_14_current]='1',,,,,,
ipaq_15_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days doing vigorous physical activities in the garden or yard? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_14_current]='1',,,,,,
ipaq_16_current,ipaq,,yesno,"During the last 7 days, did you do moderate activities like carrying light loads, sweeping, washing windows, and raking in the garden or yard? 

Again, think about only those physical activities that you did for at least 10 minutes at a time. ",,,,,,,,,,,,,
ipaq_16_a_current,ipaq,,text,"During the last 7 days, on how many days did you do moderate activities like carrying light loads, sweeping, washing windows, and raking in the garden or yard?",,,,,,,[ipaq_16_current]='1',,,,,,
ipaq_17_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days doing moderate physical activities in the garden or yard? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_16_current]='1',,,,,,
ipaq_18_current,ipaq,,yesno,"During the last 7 days, did you do moderate activities like carrying light loads, washing windows, scrubbing floors and sweeping inside your home?

Once again, think about only those physical activities that you did for at least 10 minutes at a time. ",,,,,,,,,,,,,
ipaq_18_a_current,ipaq,,text,"During the last 7 days, on how many days did you do moderate activities like carrying light loads, washing windows, scrubbing floors and sweeping inside your home?",,,,,,,[ipaq_18_current]='1',,,,,,
ipaq_19_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days doing moderate physical activities inside your home? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_18_current]='1',,,,,,
ipaq_14_before,ipaq,,yesno,"BEFORE Covid-19, did you do vigorous physical activities like heavy lifting, chopping wood, shoveling snow, or digging in the garden or yard?

Think about only those physical activities that you did for at least 10 minutes at a time.",,,,,,,,,,,,,
ipaq_14_a_before,ipaq,,text,"BEFORE Covid-19, on how many days did you do vigorous physical activities like heavy lifting, chopping wood, shoveling snow, or digging in the garden or yard?",,,,,,,[ipaq_14_before]='1',,,,,,
ipaq_15_before,ipaq,,text,"BEFORE Covid-19, how much time did you usually spend on one of those days doing vigorous physical activities in the garden or yard? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_14_before]='1',,,,,,
ipaq_16_before,ipaq,,yesno,"BEFORE Covid-19, did you do moderate activities like carrying light loads, sweeping, washing windows, and raking in the garden or yard? 

Again, think about only those physical activities that you did for at least 10 minutes at a time. ",,,,,,,,,,,,,
ipaq_16_a_before,ipaq,,text,"BEFORE Covid-19, on how many days did you do moderate activities like carrying light loads, sweeping, washing windows, and raking in the garden or yard?",,,,,,,[ipaq_16_before]='1',,,,,,
ipaq_17_before,ipaq,,text,"BEFORE Covid-19, how much time did you usually spend on one of those days doing moderate physical activities in the garden or yard? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_16_before]='1',,,,,,
ipaq_18_before,ipaq,,yesno,"BEFORE Covid-19, did you do moderate activities like carrying light loads, washing windows, scrubbing floors and sweeping inside your home?

Once again, think about only those physical activities that you did for at least 10 minutes at a time. ",,,,,,,,,,,,,
ipaq_18_a_before,ipaq,,text,"BEFORE Covid-19, on how many days did you do moderate activities like carrying light loads, washing windows, scrubbing floors and sweeping inside your home?",,,,,,,[ipaq_18_before]='1',,,,,,
ipaq_19_before,ipaq,,text,"BEFORE Covid-19, how much time did you usually spend on one of those days doing moderate physical activities inside your home? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit",,,,,[ipaq_18_before]='1',,,,,,
ipaq_sec_4,ipaq," ",descriptive,"Part 4: Recreation, Sport, and Leisure-time Physical Activity

This section is about all the physical activities that you did in the last 7 days solely for recreation, sport, exercise or leisure. Please do not include any activities you have already mentioned.",,,,,,,,,,,,,
ipaq_20_current,ipaq,,yesno,"During the last 7 days, did you walk for at least 10 minutes at a time in your leisure time (not counting any walking you have already mentioned)?",,,,,,,,,,,,,
ipaq_20_a_current,ipaq,,text,"During the last 7 days, on how many days did you walk for at least 10 minutes at a time in your leisure time?",,,,,,,[ipaq_20_current]='1',,,,,,
ipaq_21_current,ipaq,,text,"During the last 7 days, how much time did you usually spend on one of those days walking in your leisure time? (include unit of time in your answer i.e. hours or minutes)",,"specify time unit ",,,,,[ipaq_20_current]='1',,,,,,
ipaq_22_current,ipaq,,yesno,"During the last 7 days, did you do vigorous physical activities like aerobics, running, fast bicycling, or fast swimming in your leisure time?

Think about only those physical activities that you did for at least 10 minutes at a time. ",,,,,,,,,,,,,
ipaq_22_a_current,ipaq,,text,"During the last 7 days, on how many days did you do vigorous physical activities like aerobics, running, fast bicycling, or fast swimming in your leisure time?",,,,,,,[ipaq_22_current]='1',,,,,,
